time	q
1.400236338736560e+00	5.458591942638516e-03
1.402566182894190e+00	5.423843194347017e-03
1.404896027051820e+00	5.391704868675040e-03
1.407225871209450e+00	5.361983915070170e-03
1.409555715367080e+00	5.334501143142442e-03
1.411885559524710e+00	5.309090284133224e-03
1.414215403682340e+00	5.285597108459029e-03
1.416545247839980e+00	5.263878596913708e-03
1.418875091997610e+00	5.243802163111645e-03
1.421204936155240e+00	5.225244924763686e-03
1.423534780312870e+00	5.208093021397413e-03
1.425864624470500e+00	5.192240976163944e-03
1.428194468628130e+00	5.177591099414488e-03
1.430524312785770e+00	5.164052931780436e-03
1.432854156943400e+00	5.151542724549887e-03
1.435184001101030e+00	5.139982955200019e-03
1.437513845258660e+00	5.129301876017334e-03
1.439843689416290e+00	5.119433093815175e-03
1.442173533573920e+00	5.110315178839094e-03
1.444503377731560e+00	5.101891301034040e-03
1.446833221889190e+00	5.094108891932351e-03
1.449163066046820e+00	5.086919330506925e-03
1.451492910204450e+00	5.080277651419033e-03
1.453822754362080e+00	5.074142274174278e-03
1.456152598519710e+00	5.068474751782698e-03
1.458482442677350e+00	5.063239537599269e-03
1.460812286834980e+00	5.058403769099073e-03
1.463142130992610e+00	5.053937067416476e-03
1.465471975150240e+00	5.049811351549822e-03
1.467801819307870e+00	5.046000666202275e-03
1.470131663465500e+00	5.042481022295249e-03
1.472461507623130e+00	5.039230249253542e-03
1.474791351780770e+00	5.036227858220617e-03
1.477121195938400e+00	5.033454915418713e-03
